imageFileName,imageStem,imagePath,fileSizeBytes,fileHash,duplicateGroupSize
278.jpg,278,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/278.jpg,67669,ea2595ac7d5ba00a3a7e1738bf7f747d1508fb6dc07610078bbea81ec72d2256,1
279.jpg,279,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/279.jpg,28951,cd4b90856107b82a03bbda1ae15648f6e185efc9c03142f6c3d4924dd738303a,1
28.jpg,28,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/28.jpg,43062,6b906dcf479a3acdecef686198086648d7b95dabb780eeeb1c543e72bc33fcb2,1
280.jpg,280,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/280.jpg,52818,e5a0fe14139a2a0b354addce58e418ebe8c96841bb05515563a2bda717c8c0bc,1
281.jpg,281,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/281.jpg,51906,aee3c016120ab7f36a49ccba468564f762b376330b04df4ab1582900301e482a,1
282.jpg,282,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/282.jpg,81756,80a3eede5483bc6bee009cb7079ae51706f602b618ef053ac2523ee6eaa7c2cd,1
283.jpg,283,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/283.jpg,141674,148ea40d6dcec32f8adff67e0e7a35654676e3aa07a663c0e06fb0e1cb243827,1
284.jpg,284,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/284.jpg,71085,3f6126088ecca1b4cc128d5bd6376b5b1842a5dd3f7d396cb68178bfa01898b9,1
285.jpg,285,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/285.jpg,95157,adb5ae508e8484fa5e1f7852f45e07a49339a0e3099dd109cfbe91776d837c32,1
286.jpg,286,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/286.jpg,43463,9dd3de1036c2e90ea9761c027943f55452b20a31349fe4bee3226e346d3fa45f,1
287.jpg,287,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/287.jpg,105506,958647410b7cb502c9c48503072f9869b6cf83155ffc2bcd1ca2471401095689,1
288.jpg,288,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/288.jpg,66094,7caf3a100426a2ec223ea1a00cc4713b77086565e33f73455682132d79b41563,1
289.jpg,289,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/289.jpg,87790,139f27db6e4dee60b1e1d1bea9ff831b4e29049e679c3afeb7d47df76d068f49,1
29.jpg,29,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/29.jpg,57612,96dddb2d514547799dd9fc2bb1e44282dcf8574ca774c95c3c368b8b06ce6838,1
290.jpg,290,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/290.jpg,37597,1a36ee347e80b0af4aaa35b392532c247998c97e2e0a15cab476e51405ec8367,1
291.jpg,291,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/291.jpg,98485,934984d932d7530d63a00b5ee422eea806593d9f0e94c802b5b1fe7ace517bd0,1
292.jpg,292,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/292.jpg,68722,c360891d953f00e7357d4c5be7fcb28b88382dd3b68f5a5ac0009595170ff7a7,1
293.jpg,293,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/293.jpg,30988,06c3b626ec4b104582f589672d30aefa2832650d55b22c340c72ce1b6df8b4d0,1
294.jpg,294,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/294.jpg,69078,4cc6f240532aabbb9d6f622f7c9c5a11a7e544685c82ca570966b4610cfd08a8,1
295.jpg,295,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/295.jpg,46158,95003ea1753ca8279b47c69277179c87c9e6e21a8aaec8c8f8e538a26c7dde29,1
296.jpg,296,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/296.jpg,53555,8c5de99f03a4b6006c39e765e6964645a45266be4317cc5a36519a0388018f00,1
297.jpg,297,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/297.jpg,66583,1f1b9e040297b66d0cd3f3f805f4ce5571aed2701afa270eb426bb11e968b0b4,1
298.jpg,298,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/298.jpg,74696,fd356457f244429d99ccf143fd77b3f46643d897282c19d9663f82f33769ed1c,1
299.jpg,299,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/299.jpg,155717,079b955bce173b66822b7fcdabd08e4a36eb8068541e16eb22c46806ef8875bc,1
3.jpg,3,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/3.jpg,83751,77f92d5aa52ecd64e00c308d321552bf6ed600d9c74187f7498e63b460a6c86c,1
30.jpg,30,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/30.jpg,177330,8a2681e935865f27d568aefee2bb4424a1880a83637d15c638d88d02acb7a731,1
300.jpg,300,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/300.jpg,79330,1883bce20e50f53830e077f11779e9921fd1de391482adfea4abb78bfaa3f002,1
301.jpg,301,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/301.jpg,80830,83cd6beedd5b3b7ab57b953228370ad90d96aec0e1ff1cb241e737d22d380ec2,1
302.jpg,302,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/302.jpg,53866,c045e2e572b07ef36ae7bcf8b16cc69b8a7ebc66676ec12bafc4e9842d6ebdc9,1
303.jpg,303,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/303.jpg,59751,e934e4cb6aec6860c2aac45d5f6802e7bd19dbf5717aa21713eaa264f0d0e786,1
304.jpg,304,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/304.jpg,40001,4d84b174fb9f0a52ad789e5f9cf8683c224307d17d929581cfe55f940e81969f,1
305.jpg,305,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/305.jpg,64166,a078d468a2356752aeadd1d68b3b3d556d3dc20cdbed5eb52d6635a7ce2ae462,1
306.jpg,306,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/306.jpg,291172,c32ca8e95a1765d7a2f169529a8fd40c482367084488a0ccf5884d8b51af5d09,1
307.jpg,307,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/307.jpg,78268,538909dda43932014fa8be59d4c495f873fc97434001747be728117a90f258e3,1
308.jpg,308,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/308.jpg,63735,d6289249c3008a8f87565b9136313909d1ca24f285841dd641091e09aae0fcfc,1
309.jpg,309,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/309.jpg,80519,9791ed81d58f2d710c0df0d5079e71c949d0800574f33acd080695d6de16de40,1
31.jpg,31,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/31.jpg,45792,9f5b2c8c8f7ce6a7d68f1a4b1782c80b3010c5a1416be6aaa0746e8891dac935,1
310.jpg,310,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/310.jpg,40391,5ba6913975ba90727da1039e1bbd1478c4144e8a27fe00c1c6636c25f100bec3,1
311.jpg,311,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/311.jpg,31666,e042287913e0cd93452e6048eee659748be5cac554fb7bf3e39551bf7ddb177c,1
312.jpg,312,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/312.jpg,89468,a07bca8d38168c7e7ff521efb0402d2bf5bead52c7c9693b085f7d2361116bb9,1
313.jpg,313,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/313.jpg,61901,7cd9917ad838c528726aabcdf1b94da04e348b9ad1093da793522547a8a8360e,1
314.jpg,314,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/314.jpg,62400,deb6000484750cc59f7ed2517f986620573813890552bfbbb4e8b8859445fa44,1
315.jpg,315,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/315.jpg,70846,bc2f2af94774c2180534489ee49ccc3396ff83a627d1c427221da5550b6483e3,1
316.jpg,316,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/316.jpg,45415,5acbdba3ad0fc976ef757c4a54a1de41b8f5e5d8da4f0196edd7a790dc3fc23c,1
317.jpg,317,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/317.jpg,36786,07aede4bd430167ef0b7cae489a191dd92e4dc39f32a654ae392b0a587fab8d1,1
318.jpg,318,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/318.jpg,58021,51fd954b7d5a66d24cd07e7a500a7d187337004b87ab5bc0807600550153a151,1
319.jpg,319,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/319.jpg,76688,92148d86751c9e53ce987428fbcf95bc8a7e0f8b169f71458dd88a0bdabd24f7,1
32.jpg,32,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/32.jpg,68146,77abf41eafe2a8e6759d50a55d6ce206e7bc1d4583d2aea1735f49c0f0fc6a10,1
320.jpg,320,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/320.jpg,141958,a5d5433a28882bf20c3df4abe8e62c77ab57312d3b022e13d86e59eaadd1e4a8,1
321.jpg,321,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/321.jpg,81742,bc4df7054410e89ca998759c55d405b7f633935cc10d781dbe3de24b1b5015c7,1
322.jpg,322,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/322.jpg,58177,2253c8b69bb3816ae5eb658d9e53e16211b7dbbc839905cc27f0e7585b877a57,1
323.jpg,323,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/323.jpg,39518,18ec94211c38b3b5ac96b2b43078f754f40ea4bd0da021ba8f29068970bcc35e,1
324.jpg,324,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/324.jpg,29176,f13ea688efcb4821ee7a0f72f7a94e33cf33560ac1917647dc1f500e0b6b270f,1
325.jpg,325,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/325.jpg,90682,11e4f13f12090006fb22e4cb2eda9d4542750c55aebfa7e425862bdeddf1b6d5,1
326.jpg,326,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/326.jpg,82485,ea0d256fb36a9f51a00691f978c892d304d12beae5f346b94fd36567ff6a5503,1
327.jpg,327,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/327.jpg,84535,21237f353afa6d79bb2a6de59d8e2d6672c8b362c99cdef7bb20ddb1d5b8865b,1
328.jpg,328,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/328.jpg,31413,5ba3e6b4384d166582e43f134c72da103f0d51f1900c3483cb32a09e7d5be80e,1
329.jpg,329,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/329.jpg,29394,68b2d6984d4527bb412dd45f88582cef96f5bf1e473fa6e509cb6bdd59414352,1
33.jpg,33,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/33.jpg,64517,d570bc62c3682ba82e5cf7177383b38f1bb82cee16fd44ea5c625eed22002aa3,1
330.jpg,330,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/330.jpg,43221,d756f59ab51b1c8500a815f7cc7d71c9806507b1bb68a0a504dd1feb408a7c2c,1
331.jpg,331,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/331.jpg,26429,ec87557b967eb071259c48914070aebc0c9657a9ebd4495d5a5ea928842c2a4c,1
332.jpg,332,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/332.jpg,44976,c197b6771eaf302dd8ce25ea8592e83f9196f61c9811241dfd50f4d8e0893e2c,1
333.jpg,333,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/333.jpg,39655,7cc4efcbfa75a7e8c1ed30aef294e5f78472c9ece12cc6d2634c327cd0204d5a,1
334.jpg,334,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/334.jpg,68780,8b7514121224732bed2709650ebc712024f01449effe56125ff958fc912dbf34,1
335.jpg,335,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/335.jpg,65180,da9a44fa391cd2231dfbdb5d767a1ceaa48fcc5ca642601e70f769dc76d1aa1f,1
336.jpg,336,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/336.jpg,140347,a6f4999dc76040a1d9350efde59fd8ca5baabf5cc21a5029d2bb60e536c920b2,1
337.jpg,337,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/337.jpg,57283,8564ed808553c7541ef5c8985752b2da5a79684e71a2c256348b9ac455bb1b09,1
338.jpg,338,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/338.jpg,61179,62b256c80c63d96b53d2cead858bfd976807bffeafdc26b2b636cb6bf0486e8e,1
339.jpg,339,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/339.jpg,72306,0ccbc492816c8fa94935dea89bb719d7b834b8956316633fed8057ccb0600f8e,1
34.jpg,34,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/34.jpg,139191,7a52f0b680b59bf9d0f968088d5df7a12308b95430eb708e2748bb8eb50e8d30,1
340.jpg,340,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/340.jpg,104580,25b340fc9ad20d62a08e0d2cfe3dc8e99d48b5d745deaa5fcb07eb7b7463c1ba,1
341.jpg,341,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/341.jpg,96393,225b6be1d8cf3daf6683d54963c9b67ef5537a0ddeb8607a649b121b66d0c59d,1
342.jpg,342,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/342.jpg,34691,e3b64b5b8592773595f9e1246346ad398de351d39279afa8e1e622398294073f,1
343.jpg,343,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/343.jpg,97246,d8c2ba609756d2dd991a16a2894087dc5227f093efd741f93a78734f7a37a857,1
344.jpg,344,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/344.jpg,59586,808f61a977d722b8dd4c9fcbacb8c8d02f5bb0653f934b612f34d1921be74a0a,1
345.jpg,345,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/345.jpg,132592,fe35a02f8557eae0f7733e7f29f51825ed1f710542a012423caacc9a745540e4,1
346.jpg,346,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/346.jpg,57974,47f27ecf68536da25a9ced9da64212ebb4e49b3ad2e73251ee18f88c0c1812d8,1
347.jpg,347,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/347.jpg,109774,a8cc5b83277f3e2fa88f8d188fc01bfd0e344e23e06c57bccaed4be5f2192a73,1
348.jpg,348,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/348.jpg,95404,b7d040d42fb5764cba20d570317cd8401c9ac7d4d8bd8ff0402b9022529e9b30,1
349.jpg,349,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/349.jpg,32372,b7bfe1adc6b1f4a517115f0033c129c52b2f432fb6447095638a3a6b67090d9c,1
35.jpg,35,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/35.jpg,70801,67d0169a1654a8ad9c7ee8d12788f01e0b84f70ee9ff60bed8fbe61d8385499f,1
350.jpg,350,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/350.jpg,82008,4a1a301e2b01fe1cbb4d5d50f7343e0916ad6179ffe149786c7e576700d07b33,1
351.jpg,351,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/351.jpg,222536,fe5c8fbc66dcef1fae8a14504828730c061f9504c5b93fae7383ad31b69443d0,1
352.jpg,352,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/352.jpg,31493,3f44c44abd3f02b0a13d2ed1fad27cdc7087c114c866bc1d163437779ac9560f,1
353.jpg,353,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/353.jpg,35664,df735caf8b67a3a0af7221cbff98ba01ab840cf7468b7bb284adba41079398cc,1
354.jpg,354,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/354.jpg,49144,16fff0a03635d069c7b83c8e2a7c391a5cf34be7e6b9c95d72071ca54e939485,1
355.jpg,355,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/355.jpg,39076,2c17245e5c15208812b1d4d7fa6509f735574b4a55820eee2190467471afafcd,1
356.jpg,356,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/356.jpg,46928,5f1ac92c47c28715bc0ecdc0ada033e0263eacd059f8f2a034d6dcbb6704765b,1
357.jpg,357,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/357.jpg,95443,73b716292ed02b99bc9e965ff03ae3cb874f75bc9daa7671f66b9a336121a7d0,1
358.jpg,358,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/358.jpg,56898,94908d44512465b37844bc19d23ad9d7ef7c8bd734d9f1434ddea71c3618a11f,1
359.jpg,359,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/359.jpg,37770,93f678533f84a71d17b873c4156764d61f3711793ad17c2bef334924881b1244,1
36.jpg,36,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/36.jpg,105353,0214247382840dedea5009e041468fd13faba1102cc0495d9a5823d7367f9896,1
360.jpg,360,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/360.jpg,37664,9c205f60cc7e4ddb40b16cd9678a33b6bd51f5da362cedb18b59cd8f6d29e1d0,1
361.jpg,361,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/361.jpg,102533,91765208210a44b6b0e1cb55e46d8a6317cf2ec624bd28f981f5572d95ee5d06,1
362.jpg,362,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/362.jpg,99156,6464de159614e59628606487b46be44bdec636b1f8ca6d25def963c4204c7bd8,1
363.jpg,363,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/363.jpg,80469,8aca40b34103fdd35d8eee764e2f7152f4c635a11afeb3b11dba84499b3ee8da,1
364.jpg,364,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/364.jpg,52375,b7039c67034b5e309ef624937faabf4f49a073ba3d95edbbb915bf0e539c4f95,1
365.jpg,365,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/365.jpg,89268,12349b338f46b98fa80eb72ea558d8a4c67e782d0d7c9b33ee18b29440aee994,1
366.jpg,366,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/366.jpg,34324,f1ee9747135175677e6bb4671c592fb18133c7e4fa5b79c7d7169cf140e1593d,1
367.jpg,367,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/367.jpg,46026,18cb3449a3646003fe88ec7d0b2f1b1813159e0d0623c3e8f2185a18fde15878,1
368.jpg,368,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/368.jpg,82970,50dbedebb5909db243821e1199d57048c6fd1527ac81c8b4b6aac5ca4ddfb363,1
369.jpg,369,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/369.jpg,71280,e941ad4e7a3e8114e88633f989177d02d3a62cb09ad20bf88c6751c2e6b280d0,1
37.jpg,37,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/37.jpg,114912,60990b80560fc21f045f41403b928c81bc88468aec6e1e3024c1539bd44ca0c8,1
370.jpg,370,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/370.jpg,69765,a951eb93a737ab79227c0e056b89f604945ba94546a5baccdee96b821d252c04,1
371.jpg,371,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/371.jpg,46403,b650a8d0007bf4af64fb56de4ef556dba1388523608aa560210108f1a4eb9dfc,1
372.jpg,372,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/372.jpg,39909,db81bb001082d5938da3e13155075938ffd0a8f127e08a6f271730915b3c8327,1
373.jpg,373,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/373.jpg,79903,256d427cd53f19fd3cbc3ce0b8184e9811d2f22164f7a6385b98893f687aca9e,1
374.jpg,374,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/374.jpg,75956,aaa35015054e849f37fb68b7f75f33475b14a3a98487329cde81c0ea9be56e54,1
375.jpg,375,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/375.jpg,60098,bd823c6d378524b87b84f24879453ac0c99ac5d7ff8ba9f80393caad3e6b623e,1
376.jpg,376,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/376.jpg,83989,b47e7c3aa1753b702e77c1f2e9ebc5f35287d92bd3238e04d91fcf7f352c35f2,1
377.jpg,377,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/377.jpg,128573,b8639b7f7e2b30a5496157007d93edc457f2cc71d3b3b6b2ab6863a5b43d1358,1
378.jpg,378,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/378.jpg,33272,f5c19185af862d6b4339d6c275d04cc89bb45ca5898844f65b140558f2a05e2d,1
379.jpg,379,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/379.jpg,92277,a70af8fb28364f1446563426f882380c22a601c28ec07d3e08e7efe49de09f0c,1
38.jpg,38,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/38.jpg,79296,11f9553a678091f719e96cb57f5dca2d5681be23fbd539cec8c5dbf2731add3e,1
380.jpg,380,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/380.jpg,36935,d524cf3c447be37082e6ab3db2a398a25032acbe60a7c1ef21e0bfb9df2d29d1,1
381.jpg,381,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/381.jpg,39435,951a80de02f1c46b47943b510826899aebea32069daa80d94e90aec48a8855c3,1
382.jpg,382,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/382.jpg,140228,7e25d2dac95ee248f9382c01bbe2187f4e98d9e843bab926aeacf41f0b80d669,1
